,start,end,text,words,speaker
1320,4753.242,4754.002,I don't know.,"[{'word': 'I', 'start': 4753.242, 'end': 4753.262, 'score': 0.002, 'speaker': 'SPEAKER_01'}, {'word': ""don't"", 'start': 4753.282, 'end': 4753.582, 'score': 0.405, 'speaker': 'SPEAKER_01'}, {'word': 'know.', 'start': 4753.622, 'end': 4754.002, 'score': 0.608, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1321,4754.482,4756.543,This is a blended brandy.,"[{'word': 'This', 'start': 4754.482, 'end': 4754.622, 'score': 0.839, 'speaker': 'SPEAKER_01'}, {'word': 'is', 'start': 4754.662, 'end': 4754.722, 'score': 0.673, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 4754.742, 'end': 4754.762, 'score': 0.055, 'speaker': 'SPEAKER_01'}, {'word': 'blended', 'start': 4754.863, 'end': 4755.283, 'score': 0.811, 'speaker': 'SPEAKER_01'}, {'word': 'brandy.', 'start': 4756.163, 'end': 4756.543, 'score': 0.874, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1322,4756.984,4758.665,And I also have here a blended whiskey.,"[{'word': 'And', 'start': 4756.984, 'end': 4757.104, 'score': 0.637, 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': 4757.144, 'end': 4757.224, 'score': 0.722, 'speaker': 'SPEAKER_01'}, {'word': 'also', 'start': 4757.284, 'end': 4757.564, 'score': 0.64, 'speaker': 'SPEAKER_01'}, {'word': 'have', 'start': 4757.624, 'end': 4757.764, 'score': 0.665, 'speaker': 'SPEAKER_01'}, {'word': 'here', 'start': 4757.804, 'end': 4758.064, 'score': 0.474, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 4758.084, 'end': 4758.104, 'score': 0.033, 'speaker': 'SPEAKER_01'}, {'word': 'blended', 'start': 4758.144, 'end': 4758.465, 'score': 0.874, 'speaker': 'SPEAKER_01'}, {'word': 'whiskey.', 'start': 4758.505, 'end': 4758.665, 'score': 0.343, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1323,4758.765,4759.865,"Hammond, your boat's buggered off.","[{'word': 'Hammond,', 'start': 4758.765, 'end': 4759.005, 'score': 0.558, 'speaker': 'SPEAKER_01'}, {'word': 'your', 'start': 4759.025, 'end': 4759.165, 'score': 0.824, 'speaker': 'SPEAKER_01'}, {'word': ""boat's"", 'start': 4759.185, 'end': 4759.385, 'score': 0.612, 'speaker': 'SPEAKER_01'}, {'word': 'buggered', 'start': 4759.425, 'end': 4759.685, 'score': 0.504, 'speaker': 'SPEAKER_01'}, {'word': 'off.', 'start': 4759.725, 'end': 4759.865, 'score': 0.887, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1324,4762.147,4763.507,That's got my passport on it.,"[{'word': ""That's"", 'start': 4762.147, 'end': 4762.287, 'score': 0.807, 'speaker': 'SPEAKER_01'}, {'word': 'got', 'start': 4762.307, 'end': 4762.447, 'score': 0.639, 'speaker': 'SPEAKER_01'}, {'word': 'my', 'start': 4762.467, 'end': 4762.547, 'score': 0.784, 'speaker': 'SPEAKER_01'}, {'word': 'passport', 'start': 4762.607, 'end': 4763.167, 'score': 0.729, 'speaker': 'SPEAKER_01'}, {'word': 'on', 'start': 4763.227, 'end': 4763.307, 'score': 0.826, 'speaker': 'SPEAKER_01'}, {'word': 'it.', 'start': 4763.367, 'end': 4763.507, 'score': 0.722, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1325,4764.748,4765.268,Shall I go?,"[{'word': 'Shall', 'start': 4764.748, 'end': 4764.928, 'score': 0.889, 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': 4764.968, 'end': 4765.008, 'score': 0.766, 'speaker': 'SPEAKER_01'}, {'word': 'go?', 'start': 4765.068, 'end': 4765.268, 'score': 0.784, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1326,4765.608,4767.369,You're going to have to leave my bar.,"[{'word': ""You're"", 'start': 4765.608, 'end': 4765.809, 'score': 0.758, 'speaker': 'SPEAKER_01'}, {'word': 'going', 'start': 4765.849, 'end': 4766.049, 'score': 0.896, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 4766.069, 'end': 4766.169, 'score': 0.749, 'speaker': 'SPEAKER_01'}, {'word': 'have', 'start': 4766.229, 'end': 4766.369, 'score': 0.93, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 4766.409, 'end': 4766.509, 'score': 0.8, 'speaker': 'SPEAKER_01'}, {'word': 'leave', 'start': 4766.589, 'end': 4766.869, 'score': 0.883, 'speaker': 'SPEAKER_01'}, {'word': 'my', 'start': 4766.929, 'end': 4767.109, 'score': 0.876, 'speaker': 'SPEAKER_01'}, {'word': 'bar.', 'start': 4767.169, 'end': 4767.369, 'score': 0.903, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1327,4767.409,4769.431,"Do you want to come with me, Hammond, or stay here?","[{'word': 'Do', 'start': 4767.409, 'end': 4767.469, 'score': 0.25, 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': 4767.63, 'end': 4767.75, 'score': 0.332, 'speaker': 'SPEAKER_01'}, {'word': 'want', 'start': 4767.77, 'end': 4767.85, 'score': 0.222, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 4767.87, 'end': 4767.95, 'score': 0.532, 'speaker': 'SPEAKER_01'}, {'word': 'come', 'start': 4767.99, 'end': 4768.11, 'score': 0.897, 'speaker': 'SPEAKER_01'}, {'word': 'with', 'start': 4768.13, 'end': 4768.27, 'score': 0.824, 'speaker': 'SPEAKER_01'}, {'word': 'me,', 'start': 4768.31, 'end': 4768.47, 'score': 0.974, 'speaker': 'SPEAKER_01'}, {'word': 'Hammond,', 'start': 4768.51, 'end': 4768.79, 'score': 0.654, 'speaker': 'SPEAKER_01'}, {'word': 'or', 'start': 4768.83, 'end': 4768.95, 'score': 0.553, 'speaker': 'SPEAKER_01'}, {'word': 'stay', 'start': 4768.97, 'end': 4769.17, 'score': 0.841, 'speaker': 'SPEAKER_01'}, {'word': 'here?', 'start': 4769.23, 'end': 4769.431, 'score': 0.738, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1328,4770.211,4773.733,"This is more manoeuvrable, so we'll manoeuvre this up to mine and I'll get off this onto mine.","[{'word': 'This', 'start': 4770.211, 'end': 4770.351, 'score': 0.832, 'speaker': 'SPEAKER_01'}, {'word': 'is', 'start': 4770.411, 'end': 4770.471, 'score': 0.776, 'speaker': 'SPEAKER_01'}, {'word': 'more', 'start': 4770.511, 'end': 4770.671, 'score': 0.865, 'speaker': 'SPEAKER_01'}, {'word': 'manoeuvrable,', 'start': 4770.691, 'end': 4771.232, 'score': 0.803, 'speaker': 'SPEAKER_01'}, {'word': 'so', 'start': 4771.252, 'end': 4771.372, 'score': 0.732, 'speaker': 'SPEAKER_03'}, {'word': ""we'll"", 'start': 4771.392, 'end': 4771.492, 'score': 0.117, 'speaker': 'SPEAKER_03'}, {'word': 'manoeuvre', 'start': 4771.512, 'end': 4771.852, 'score': 0.404, 'speaker': 'SPEAKER_03'}, {'word': 'this', 'start': 4771.872, 'end': 4771.992, 'score': 0.796, 'speaker': 'SPEAKER_03'}, {'word': 'up', 'start': 4772.072, 'end': 4772.192, 'score': 0.836, 'speaker': 'SPEAKER_03'}, {'word': 'to', 'start': 4772.212, 'end': 4772.312, 'score': 0.893, 'speaker': 'SPEAKER_03'}, {'word': 'mine', 'start': 4772.372, 'end': 4772.572, 'score': 0.938, 'speaker': 'SPEAKER_03'}, {'word': 'and', 'start': 4772.612, 'end': 4772.692, 'score': 0.813, 'speaker': 'SPEAKER_03'}, {'word': ""I'll"", 'start': 4772.712, 'end': 4772.832, 'score': 0.747, 'speaker': 'SPEAKER_03'}, {'word': 'get', 'start': 4772.872, 'end': 4772.932, 'score': 0.313, 'speaker': 'SPEAKER_03'}, {'word': 'off', 'start': 4772.972, 'end': 4773.073, 'score': 0.351, 'speaker': 'SPEAKER_03'}, {'word': 'this', 'start': 4773.093, 'end': 4773.253, 'score': 0.337, 'speaker': 'SPEAKER_03'}, {'word': 'onto', 'start': 4773.313, 'end': 4773.513, 'score': 0.775, 'speaker': 'SPEAKER_03'}, {'word': 'mine.', 'start': 4773.553, 'end': 4773.733, 'score': 0.389, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
1329,4776.167,4777.127," Right, now, here we go.","[{'word': 'Right,', 'start': 4776.167, 'end': 4776.427, 'score': 0.593, 'speaker': 'SPEAKER_01'}, {'word': 'now,', 'start': 4776.487, 'end': 4776.627, 'score': 0.538, 'speaker': 'SPEAKER_01'}, {'word': 'here', 'start': 4776.647, 'end': 4776.807, 'score': 0.354, 'speaker': 'SPEAKER_01'}, {'word': 'we', 'start': 4776.827, 'end': 4776.967, 'score': 0.75, 'speaker': 'SPEAKER_01'}, {'word': 'go.', 'start': 4776.987, 'end': 4777.127, 'score': 0.603, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1330,4777.227,4778.488,International rescue.,"[{'word': 'International', 'start': 4777.227, 'end': 4777.948, 'score': 0.395, 'speaker': 'SPEAKER_01'}, {'word': 'rescue.', 'start': 4778.008, 'end': 4778.488, 'score': 0.794, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1331,4779.188,4780.789,"Please, catch my Capri.","[{'word': 'Please,', 'start': 4779.188, 'end': 4779.548, 'score': 0.627, 'speaker': 'SPEAKER_03'}, {'word': 'catch', 'start': 4779.928, 'end': 4780.169, 'score': 0.533, 'speaker': 'SPEAKER_03'}, {'word': 'my', 'start': 4780.189, 'end': 4780.329, 'score': 0.548, 'speaker': 'SPEAKER_03'}, {'word': 'Capri.', 'start': 4780.349, 'end': 4780.789, 'score': 0.745, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
1332,4780.809,4782.409,I'll give it my best work.,"[{'word': ""I'll"", 'start': 4780.809, 'end': 4781.349, 'score': 0.355, 'speaker': 'SPEAKER_01'}, {'word': 'give', 'start': 4781.369, 'end': 4781.489, 'score': 0.268, 'speaker': 'SPEAKER_01'}, {'word': 'it', 'start': 4781.529, 'end': 4781.569, 'score': 0.046, 'speaker': 'SPEAKER_01'}, {'word': 'my', 'start': 4781.589, 'end': 4781.729, 'score': 0.534, 'speaker': 'SPEAKER_01'}, {'word': 'best', 'start': 4781.769, 'end': 4782.009, 'score': 0.609, 'speaker': 'SPEAKER_01'}, {'word': 'work.', 'start': 4782.069, 'end': 4782.409, 'score': 0.924, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1333,4786.711,4787.651,Don't fall in the water.,"[{'word': ""Don't"", 'start': 4786.711, 'end': 4786.911, 'score': 0.564, 'speaker': 'SPEAKER_01'}, {'word': 'fall', 'start': 4786.931, 'end': 4787.091, 'score': 0.806, 'speaker': 'SPEAKER_01'}, {'word': 'in', 'start': 4787.111, 'end': 4787.151, 'score': 0.372, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 4787.171, 'end': 4787.251, 'score': 0.14, 'speaker': 'SPEAKER_01'}, {'word': 'water.', 'start': 4787.271, 'end': 4787.651, 'score': 0.597, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1334,4788.011,4789.492,"Crocodiles, definite death.","[{'word': 'Crocodiles,', 'start': 4788.011, 'end': 4788.532, 'score': 0.836, 'speaker': 'SPEAKER_01'}, {'word': 'definite', 'start': 4788.892, 'end': 4789.232, 'score': 0.744, 'speaker': 'SPEAKER_01'}, {'word': 'death.', 'start': 4789.252, 'end': 4789.492, 'score': 0.929, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1335,4789.512,4791.693,"Oh, I left the gin.","[{'word': 'Oh,', 'start': 4789.512, 'end': 4790.132, 'score': 0.849, 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': 4791.093, 'end': 4791.213, 'score': 0.698, 'speaker': 'SPEAKER_01'}, {'word': 'left', 'start': 4791.233, 'end': 4791.353, 'score': 0.673, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 4791.373, 'end': 4791.453, 'score': 0.86, 'speaker': 'SPEAKER_01'}, {'word': 'gin.', 'start': 4791.473, 'end': 4791.693, 'score': 0.583, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1336,4791.893,4793.253,Would you like another one before you go?,"[{'word': 'Would', 'start': 4791.893, 'end': 4792.033, 'score': 0.366, 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': 4792.053, 'end': 4792.153, 'score': 0.825, 'speaker': 'SPEAKER_01'}, {'word': 'like', 'start': 4792.173, 'end': 4792.273, 'score': 0.57, 'speaker': 'SPEAKER_01'}, {'word': 'another', 'start': 4792.333, 'end': 4792.533, 'score': 0.221, 'speaker': 'SPEAKER_01'}, {'word': 'one', 'start': 4792.573, 'end': 4792.673, 'score': 0.695, 'speaker': 'SPEAKER_01'}, {'word': 'before', 'start': 4792.713, 'end': 4792.913, 'score': 0.991, 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': 4792.953, 'end': 4793.093, 'score': 0.73, 'speaker': 'SPEAKER_01'}, {'word': 'go?', 'start': 4793.113, 'end': 4793.253, 'score': 0.588, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1337,4793.273,4794.014,"I do love one, yes.","[{'word': 'I', 'start': 4793.273, 'end': 4793.293, 'score': 0.01, 'speaker': 'SPEAKER_01'}, {'word': 'do', 'start': 4793.313, 'end': 4793.413, 'score': 0.438, 'speaker': 'SPEAKER_01'}, {'word': 'love', 'start': 4793.433, 'end': 4793.593, 'score': 0.574, 'speaker': 'SPEAKER_01'}, {'word': 'one,', 'start': 4793.673, 'end': 4793.753, 'score': 0.2, 'speaker': 'SPEAKER_01'}, {'word': 'yes.', 'start': 4793.774, 'end': 4794.014, 'score': 0.602, 'speaker': 'SPEAKER_03'}]",SPEAKER_01
1338,4798.555,4805.518,"We continued with our long journey and as darkness fell, we realised we were a bit peckish.","[{'word': 'We', 'start': 4798.555, 'end': 4798.715, 'score': 0.866, 'speaker': 'SPEAKER_01'}, {'word': 'continued', 'start': 4798.775, 'end': 4799.476, 'score': 0.896, 'speaker': 'SPEAKER_01'}, {'word': 'with', 'start': 4799.536, 'end': 4799.676, 'score': 0.951, 'speaker': 'SPEAKER_01'}, {'word': 'our', 'start': 4799.776, 'end': 4799.896, 'score': 0.879, 'speaker': 'SPEAKER_01'}, {'word': 'long', 'start': 4799.976, 'end': 4800.276, 'score': 0.852, 'speaker': 'SPEAKER_01'}, {'word': 'journey', 'start': 4800.376, 'end': 4800.796, 'score': 0.765, 'speaker': 'SPEAKER_01'}, {'word': 'and', 'start': 4800.836, 'end': 4800.936, 'score': 0.843, 'speaker': 'SPEAKER_01'}, {'word': 'as', 'start': 4800.996, 'end': 4801.096, 'score': 0.555, 'speaker': 'SPEAKER_01'}, {'word': 'darkness', 'start': 4801.136, 'end': 4801.616, 'score': 0.885, 'speaker': 'SPEAKER_01'}, {'word': 'fell,', 'start': 4801.696, 'end': 4802.017, 'score': 0.796, 'speaker': 'SPEAKER_01'}, {'word': 'we', 'start': 4803.357, 'end': 4803.517, 'score': 0.783, 'speaker': 'SPEAKER_01'}, {'word': 'realised', 'start': 4803.577, 'end': 4804.157, 'score': 0.908, 'speaker': 'SPEAKER_01'}, {'word': 'we', 'start': 4804.277, 'end': 4804.397, 'score': 0.846, 'speaker': 'SPEAKER_01'}, {'word': 'were', 'start': 4804.437, 'end': 4804.597, 'score': 0.831, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 4804.637, 'end': 4804.678, 'score': 0.509, 'speaker': 'SPEAKER_01'}, {'word': 'bit', 'start': 4804.718, 'end': 4804.898, 'score': 0.846, 'speaker': 'SPEAKER_01'}, {'word': 'peckish.', 'start': 4805.038, 'end': 4805.518, 'score': 0.973, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1339,4809.309,4813.473," So, to catch some supper, James lowered his sardine nets.","[{'word': 'So,', 'start': 4809.309, 'end': 4809.569, 'score': 0.996, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 4809.629, 'end': 4809.729, 'score': 0.996, 'speaker': 'SPEAKER_01'}, {'word': 'catch', 'start': 4809.79, 'end': 4810.05, 'score': 0.983, 'speaker': 'SPEAKER_01'}, {'word': 'some', 'start': 4810.09, 'end': 4810.27, 'score': 0.612, 'speaker': 'SPEAKER_01'}, {'word': 'supper,', 'start': 4810.33, 'end': 4810.71, 'score': 0.941, 'speaker': 'SPEAKER_01'}, {'word': 'James', 'start': 4811.071, 'end': 4811.571, 'score': 0.774, 'speaker': 'SPEAKER_01'}, {'word': 'lowered', 'start': 4811.691, 'end': 4812.071, 'score': 0.848, 'speaker': 'SPEAKER_01'}, {'word': 'his', 'start': 4812.132, 'end': 4812.292, 'score': 0.84, 'speaker': 'SPEAKER_01'}, {'word': 'sardine', 'start': 4812.392, 'end': 4813.032, 'score': 0.889, 'speaker': 'SPEAKER_01'}, {'word': 'nets.', 'start': 4813.112, 'end': 4813.473, 'score': 0.888, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1340,4816.315,4819.898,And... there we are at depth.,"[{'word': 'And...', 'start': 4816.315, 'end': 4816.775, 'score': 0.861, 'speaker': 'SPEAKER_01'}, {'word': 'there', 'start': 4818.837, 'end': 4819.077, 'score': 0.863, 'speaker': 'SPEAKER_01'}, {'word': 'we', 'start': 4819.097, 'end': 4819.178, 'score': 0.995, 'speaker': 'SPEAKER_01'}, {'word': 'are', 'start': 4819.278, 'end': 4819.398, 'score': 0.726, 'speaker': 'SPEAKER_01'}, {'word': 'at', 'start': 4819.458, 'end': 4819.518, 'score': 0.828, 'speaker': 'SPEAKER_01'}, {'word': 'depth.', 'start': 4819.558, 'end': 4819.898, 'score': 0.898, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1341,4820.679,4825.123,"I don't mind if it isn't sardines, if it's just like general fish, but I'd really like sardines.","[{'word': 'I', 'start': 4820.679, 'end': 4820.739, 'score': 0.709, 'speaker': 'SPEAKER_01'}, {'word': ""don't"", 'start': 4820.779, 'end': 4820.919, 'score': 0.909, 'speaker': 'SPEAKER_01'}, {'word': 'mind', 'start': 4820.959, 'end': 4821.159, 'score': 0.85, 'speaker': 'SPEAKER_01'}, {'word': 'if', 'start': 4821.199, 'end': 4821.259, 'score': 0.834, 'speaker': 'SPEAKER_01'}, {'word': 'it', 'start': 4821.319, 'end': 4821.379, 'score': 0.487, 'speaker': 'SPEAKER_01'}, {'word': ""isn't"", 'start': 4821.439, 'end': 4821.66, 'score': 0.842, 'speaker': 'SPEAKER_01'}, {'word': 'sardines,', 'start': 4821.68, 'end': 4822.18, 'score': 0.802, 'speaker': 'SPEAKER_01'}, {'word': 'if', 'start': 4822.24, 'end': 4822.32, 'score': 0.828, 'speaker': 'SPEAKER_01'}, {'word': ""it's"", 'start': 4822.38, 'end': 4822.48, 'score': 0.826, 'speaker': 'SPEAKER_01'}, {'word': 'just', 'start': 4822.52, 'end': 4822.761, 'score': 0.905, 'speaker': 'SPEAKER_01'}, {'word': 'like', 'start': 4822.821, 'end': 4823.021, 'score': 0.868, 'speaker': 'SPEAKER_01'}, {'word': 'general', 'start': 4823.081, 'end': 4823.441, 'score': 0.885, 'speaker': 'SPEAKER_01'}, {'word': 'fish,', 'start': 4823.501, 'end': 4823.721, 'score': 0.931, 'speaker': 'SPEAKER_01'}, {'word': 'but', 'start': 4823.761, 'end': 4823.841, 'score': 0.392, 'speaker': 'SPEAKER_01'}, {'word': ""I'd"", 'start': 4823.902, 'end': 4823.982, 'score': 0.252, 'speaker': 'SPEAKER_01'}, {'word': 'really', 'start': 4824.002, 'end': 4824.242, 'score': 0.76, 'speaker': 'SPEAKER_01'}, {'word': 'like', 'start': 4824.262, 'end': 4824.462, 'score': 0.837, 'speaker': 'SPEAKER_01'}, {'word': 'sardines.', 'start': 4824.482, 'end': 4825.123, 'score': 0.863, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1342,4825.683,4826.764,It should be sardines.,"[{'word': 'It', 'start': 4825.683, 'end': 4825.743, 'score': 0.306, 'speaker': 'SPEAKER_01'}, {'word': 'should', 'start': 4825.803, 'end': 4826.023, 'score': 0.908, 'speaker': 'SPEAKER_01'}, {'word': 'be', 'start': 4826.043, 'end': 4826.163, 'score': 0.855, 'speaker': 'SPEAKER_01'}, {'word': 'sardines.', 'start': 4826.204, 'end': 4826.764, 'score': 0.755, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1343,4826.784,4828.125,This is a sardine boat.,"[{'word': 'This', 'start': 4826.784, 'end': 4826.924, 'score': 0.916, 'speaker': 'SPEAKER_01'}, {'word': 'is', 'start': 4826.984, 'end': 4827.064, 'score': 0.744, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 4827.124, 'end': 4827.144, 'score': 0.876, 'speaker': 'SPEAKER_01'}, {'word': 'sardine', 'start': 4827.204, 'end': 4827.765, 'score': 0.875, 'speaker': 'SPEAKER_01'}, {'word': 'boat.', 'start': 4827.845, 'end': 4828.125, 'score': 0.892, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1344,4835.171,4835.792,Here we go.,"[{'word': 'Here', 'start': 4835.171, 'end': 4835.331, 'score': 0.836, 'speaker': 'SPEAKER_01'}, {'word': 'we', 'start': 4835.371, 'end': 4835.471, 'score': 0.904, 'speaker': 'SPEAKER_01'}, {'word': 'go.', 'start': 4835.511, 'end': 4835.792, 'score': 0.994, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1345,4841.018,4841.538, Bollocks!,"[{'word': 'Bollocks!', 'start': 4841.018, 'end': 4841.538, 'score': 0.792, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1346,4844.501,4845.641,I'm starving!,"[{'word': ""I'm"", 'start': 4844.501, 'end': 4844.681, 'score': 0.726, 'speaker': 'SPEAKER_01'}, {'word': 'starving!', 'start': 4844.781, 'end': 4845.641, 'score': 0.92, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1347,4845.681,4847.042,"I know, I'm starving as well.","[{'word': 'I', 'start': 4845.681, 'end': 4845.742, 'score': 0.26, 'speaker': 'SPEAKER_01'}, {'word': 'know,', 'start': 4845.762, 'end': 4845.902, 'score': 0.392, 'speaker': 'SPEAKER_01'}, {'word': ""I'm"", 'start': 4845.942, 'end': 4846.102, 'score': 0.723, 'speaker': 'SPEAKER_01'}, {'word': 'starving', 'start': 4846.202, 'end': 4846.662, 'score': 0.911, 'speaker': 'SPEAKER_01'}, {'word': 'as', 'start': 4846.702, 'end': 4846.782, 'score': 0.711, 'speaker': 'SPEAKER_01'}, {'word': 'well.', 'start': 4846.842, 'end': 4847.042, 'score': 0.992, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1348,4847.123,4848.464,"No, I'm beyond hungry!","[{'word': 'No,', 'start': 4847.123, 'end': 4847.263, 'score': 0.97, 'speaker': 'SPEAKER_01'}, {'word': ""I'm"", 'start': 4847.323, 'end': 4847.463, 'score': 0.758, 'speaker': 'SPEAKER_01'}, {'word': 'beyond', 'start': 4847.483, 'end': 4847.923, 'score': 0.866, 'speaker': 'SPEAKER_01'}, {'word': 'hungry!', 'start': 4847.983, 'end': 4848.464, 'score': 0.885, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1349,4851.786,4852.607,"It's crisps, isn't it?","[{'word': ""It's"", 'start': 4851.786, 'end': 4851.886, 'score': 0.818, 'speaker': 'SPEAKER_01'}, {'word': 'crisps,', 'start': 4851.906, 'end': 4852.246, 'score': 0.737, 'speaker': 'SPEAKER_01'}, {'word': ""isn't"", 'start': 4852.306, 'end': 4852.486, 'score': 0.505, 'speaker': 'SPEAKER_01'}, {'word': 'it?', 'start': 4852.507, 'end': 4852.607, 'score': 0.726, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1350,4852.987,4853.567,It's crisps.,"[{'word': ""It's"", 'start': 4852.987, 'end': 4853.107, 'score': 0.776, 'speaker': 'SPEAKER_01'}, {'word': 'crisps.', 'start': 4853.147, 'end': 4853.567, 'score': 0.812, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
1351,4853.807,4854.308,It's crisps.,"[{'word': ""It's"", 'start': 4853.807, 'end': 4853.908, 'score': 0.811, 'speaker': 'SPEAKER_01'}, {'word': 'crisps.', 'start': 4853.948, 'end': 4854.308, 'score': 0.811, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
1352,4855.889,4862.394,And as if things couldn't get any worse... I've now run out of ice.,"[{'word': 'And', 'start': 4855.889, 'end': 4856.129, 'score': 0.676, 'speaker': 'SPEAKER_01'}, {'word': 'as', 'start': 4856.209, 'end': 4856.269, 'score': 0.958, 'speaker': 'SPEAKER_01'}, {'word': 'if', 'start': 4856.369, 'end': 4856.449, 'score': 0.999, 'speaker': 'SPEAKER_01'}, {'word': 'things', 'start': 4856.549, 'end': 4856.97, 'score': 0.807, 'speaker': 'SPEAKER_01'}, {'word': ""couldn't"", 'start': 4857.11, 'end': 4857.39, 'score': 0.927, 'speaker': 'SPEAKER_01'}, {'word': 'get', 'start': 4857.43, 'end': 4857.61, 'score': 0.513, 'speaker': 'SPEAKER_01'}, {'word': 'any', 'start': 4857.67, 'end': 4857.87, 'score': 0.818, 'speaker': 'SPEAKER_01'}, {'word': 'worse...', 'start': 4857.931, 'end': 4858.331, 'score': 0.853, 'speaker': 'SPEAKER_01'}, {'word': ""I've"", 'start': 4861.113, 'end': 4861.293, 'score': 0.431, 'speaker': 'SPEAKER_01'}, {'word': 'now', 'start': 4861.313, 'end': 4861.573, 'score': 0.867, 'speaker': 'SPEAKER_01'}, {'word': 'run', 'start': 4861.653, 'end': 4861.833, 'score': 0.757, 'speaker': 'SPEAKER_01'}, {'word': 'out', 'start': 4861.873, 'end': 4862.014, 'score': 0.912, 'speaker': 'SPEAKER_01'}, {'word': 'of', 'start': 4862.034, 'end': 4862.094, 'score': 0.488, 'speaker': 'SPEAKER_01'}, {'word': 'ice.', 'start': 4862.274, 'end': 4862.394, 'score': 0.986, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
