,start,end,text,words,speaker
885,152.188,156.512," Eventually, he was slowed down by a bridge over the river Kwai.","[{'word': 'Eventually,', 'start': 152.188, 'end': 152.688, 'score': 0.925, 'speaker': 'SPEAKER_00'}, {'word': 'he', 'start': 152.708, 'end': 152.749, 'score': 0.0, 'speaker': 'SPEAKER_00'}, {'word': 'was', 'start': 152.929, 'end': 153.029, 'score': 0.903, 'speaker': 'SPEAKER_00'}, {'word': 'slowed', 'start': 153.109, 'end': 153.449, 'score': 0.949, 'speaker': 'SPEAKER_00'}, {'word': 'down', 'start': 153.509, 'end': 153.769, 'score': 0.927, 'speaker': 'SPEAKER_00'}, {'word': 'by', 'start': 153.829, 'end': 153.99, 'score': 0.734, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 154.05, 'end': 154.07, 'score': 0.995, 'speaker': 'SPEAKER_00'}, {'word': 'bridge', 'start': 154.15, 'end': 154.53, 'score': 0.854, 'speaker': 'SPEAKER_00'}, {'word': 'over', 'start': 154.93, 'end': 155.09, 'score': 0.787, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 155.131, 'end': 155.211, 'score': 0.835, 'speaker': 'SPEAKER_00'}, {'word': 'river', 'start': 155.251, 'end': 155.511, 'score': 0.826, 'speaker': 'SPEAKER_00'}, {'word': 'Kwai.', 'start': 155.531, 'end': 156.512, 'score': 0.766, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
886,160.995,164.058,The rally stage had taken its toll on one of the cars.,"[{'word': 'The', 'start': 160.995, 'end': 161.095, 'score': 0.96, 'speaker': 'SPEAKER_00'}, {'word': 'rally', 'start': 161.135, 'end': 161.436, 'score': 0.876, 'speaker': 'SPEAKER_00'}, {'word': 'stage', 'start': 161.476, 'end': 161.836, 'score': 0.926, 'speaker': 'SPEAKER_00'}, {'word': 'had', 'start': 161.916, 'end': 162.096, 'score': 0.855, 'speaker': 'SPEAKER_00'}, {'word': 'taken', 'start': 162.176, 'end': 162.497, 'score': 0.877, 'speaker': 'SPEAKER_00'}, {'word': 'its', 'start': 162.557, 'end': 162.677, 'score': 0.865, 'speaker': 'SPEAKER_00'}, {'word': 'toll', 'start': 162.757, 'end': 162.997, 'score': 0.756, 'speaker': 'SPEAKER_00'}, {'word': 'on', 'start': 163.057, 'end': 163.137, 'score': 0.847, 'speaker': 'SPEAKER_00'}, {'word': 'one', 'start': 163.237, 'end': 163.337, 'score': 0.749, 'speaker': 'SPEAKER_00'}, {'word': 'of', 'start': 163.377, 'end': 163.417, 'score': 0.998, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 163.457, 'end': 163.557, 'score': 0.879, 'speaker': 'SPEAKER_00'}, {'word': 'cars.', 'start': 163.638, 'end': 164.058, 'score': 0.905, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
887,164.438,165.919,Take a guess which one.,"[{'word': 'Take', 'start': 164.438, 'end': 164.658, 'score': 0.908, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 164.698, 'end': 164.738, 'score': 0.835, 'speaker': 'SPEAKER_00'}, {'word': 'guess', 'start': 164.798, 'end': 165.099, 'score': 0.898, 'speaker': 'SPEAKER_00'}, {'word': 'which', 'start': 165.279, 'end': 165.479, 'score': 0.932, 'speaker': 'SPEAKER_00'}, {'word': 'one.', 'start': 165.799, 'end': 165.919, 'score': 0.679, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
888,165.999,171.944,"I'm in a car, which is even probably here, has got a throttle that's jammed wide open and I can't hold it on the brakes.","[{'word': ""I'm"", 'start': 165.999, 'end': 166.1, 'score': 0.252, 'speaker': 'SPEAKER_00'}, {'word': 'in', 'start': 166.12, 'end': 166.2, 'score': 0.393, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 166.24, 'end': 166.26, 'score': 0.898, 'speaker': 'SPEAKER_00'}, {'word': 'car,', 'start': 166.34, 'end': 166.7, 'score': 0.932, 'speaker': 'SPEAKER_00'}, {'word': 'which', 'start': 166.82, 'end': 166.98, 'score': 0.83, 'speaker': 'SPEAKER_00'}, {'word': 'is', 'start': 167.06, 'end': 167.14, 'score': 0.498, 'speaker': 'SPEAKER_00'}, {'word': 'even', 'start': 167.18, 'end': 167.361, 'score': 0.356, 'speaker': 'SPEAKER_00'}, {'word': 'probably', 'start': 167.401, 'end': 167.781, 'score': 0.373, 'speaker': 'SPEAKER_00'}, {'word': 'here,', 'start': 167.801, 'end': 167.981, 'score': 0.516, 'speaker': 'SPEAKER_00'}, {'word': 'has', 'start': 168.021, 'end': 168.121, 'score': 0.437, 'speaker': 'SPEAKER_00'}, {'word': 'got', 'start': 168.161, 'end': 168.321, 'score': 0.629, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 168.361, 'end': 168.421, 'score': 0.444, 'speaker': 'SPEAKER_00'}, {'word': 'throttle', 'start': 168.922, 'end': 169.322, 'score': 0.475, 'speaker': 'SPEAKER_00'}, {'word': ""that's"", 'start': 169.342, 'end': 169.542, 'score': 0.57, 'speaker': 'SPEAKER_00'}, {'word': 'jammed', 'start': 169.622, 'end': 169.903, 'score': 0.488, 'speaker': 'SPEAKER_00'}, {'word': 'wide', 'start': 169.943, 'end': 170.183, 'score': 0.441, 'speaker': 'SPEAKER_00'}, {'word': 'open', 'start': 170.243, 'end': 170.503, 'score': 0.424, 'speaker': 'SPEAKER_00'}, {'word': 'and', 'start': 170.543, 'end': 170.603, 'score': 0.184, 'speaker': 'SPEAKER_00'}, {'word': 'I', 'start': 170.643, 'end': 170.723, 'score': 0.789, 'speaker': 'SPEAKER_00'}, {'word': ""can't"", 'start': 170.763, 'end': 170.984, 'score': 0.359, 'speaker': 'SPEAKER_00'}, {'word': 'hold', 'start': 171.044, 'end': 171.164, 'score': 0.381, 'speaker': 'SPEAKER_00'}, {'word': 'it', 'start': 171.224, 'end': 171.284, 'score': 0.491, 'speaker': 'SPEAKER_00'}, {'word': 'on', 'start': 171.324, 'end': 171.404, 'score': 0.406, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 171.424, 'end': 171.544, 'score': 0.508, 'speaker': 'SPEAKER_00'}, {'word': 'brakes.', 'start': 171.584, 'end': 171.944, 'score': 0.572, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
889,172.185,172.685,"Hammond, move!","[{'word': 'Hammond,', 'start': 172.185, 'end': 172.525, 'score': 0.6, 'speaker': 'SPEAKER_00'}, {'word': 'move!', 'start': 172.545, 'end': 172.685, 'score': 0.277, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
890,172.725,175.427,You're going to have to go faster than I hit you.,"[{'word': ""You're"", 'start': 172.725, 'end': 172.945, 'score': 0.226, 'speaker': 'SPEAKER_00'}, {'word': 'going', 'start': 173.606, 'end': 173.726, 'score': 0.194, 'speaker': 'SPEAKER_00'}, {'word': 'to', 'start': 173.746, 'end': 173.846, 'score': 0.518, 'speaker': 'SPEAKER_00'}, {'word': 'have', 'start': 173.886, 'end': 173.986, 'score': 0.309, 'speaker': 'SPEAKER_00'}, {'word': 'to', 'start': 174.006, 'end': 174.126, 'score': 0.512, 'speaker': 'SPEAKER_00'}, {'word': 'go', 'start': 174.146, 'end': 174.326, 'score': 0.495, 'speaker': 'SPEAKER_00'}, {'word': 'faster', 'start': 174.386, 'end': 174.647, 'score': 0.297, 'speaker': 'SPEAKER_00'}, {'word': 'than', 'start': 174.667, 'end': 174.887, 'score': 0.468, 'speaker': 'SPEAKER_00'}, {'word': 'I', 'start': 174.907, 'end': 174.927, 'score': 0.005, 'speaker': 'SPEAKER_00'}, {'word': 'hit', 'start': 174.987, 'end': 175.167, 'score': 0.553, 'speaker': 'SPEAKER_00'}, {'word': 'you.', 'start': 175.227, 'end': 175.427, 'score': 0.652, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
891,175.667,175.888,What?,"[{'word': 'What?', 'start': 175.667, 'end': 175.888, 'score': 0.703, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
892,178.107,178.687," Oh, God!","[{'word': 'Oh,', 'start': 178.107, 'end': 178.307, 'score': 0.692, 'speaker': 'SPEAKER_02'}, {'word': 'God!', 'start': 178.387, 'end': 178.687, 'score': 0.813, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
893,178.928,179.228,Thanks!,"[{'word': 'Thanks!', 'start': 178.928, 'end': 179.228, 'score': 0.462, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
894,179.248,181.549,"Well, help yourself to my brakes, why not?","[{'word': 'Well,', 'start': 179.248, 'end': 179.448, 'score': 0.466, 'speaker': 'SPEAKER_02'}, {'word': 'help', 'start': 179.468, 'end': 179.588, 'score': 0.258, 'speaker': 'SPEAKER_02'}, {'word': 'yourself', 'start': 179.648, 'end': 180.088, 'score': 0.402, 'speaker': 'SPEAKER_02'}, {'word': 'to', 'start': 180.108, 'end': 180.248, 'score': 0.698, 'speaker': 'SPEAKER_02'}, {'word': 'my', 'start': 180.288, 'end': 180.508, 'score': 0.73, 'speaker': 'SPEAKER_02'}, {'word': 'brakes,', 'start': 180.568, 'end': 180.829, 'score': 0.329, 'speaker': 'SPEAKER_02'}, {'word': 'why', 'start': 180.929, 'end': 181.189, 'score': 0.523, 'speaker': 'SPEAKER_02'}, {'word': 'not?', 'start': 181.209, 'end': 181.549, 'score': 0.757, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
895,181.729,182.79,I've lost a skull.,"[{'word': ""I've"", 'start': 181.729, 'end': 181.829, 'score': 0.158, 'speaker': 'SPEAKER_02'}, {'word': 'lost', 'start': 181.869, 'end': 182.069, 'score': 0.518, 'speaker': 'SPEAKER_02'}, {'word': 'a', 'start': 182.189, 'end': 182.289, 'score': 0.532, 'speaker': 'SPEAKER_02'}, {'word': 'skull.', 'start': 182.309, 'end': 182.79, 'score': 0.664, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
896,182.93,183.61,Monkeys.,"[{'word': 'Monkeys.', 'start': 182.93, 'end': 183.61, 'score': 0.669, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
897,184.11,191.654,"I'm sorry, I can't... I just hit the throttle.","[{'word': ""I'm"", 'start': 184.11, 'end': 184.35, 'score': 0.48, 'speaker': 'SPEAKER_02'}, {'word': 'sorry,', 'start': 184.37, 'end': 184.571, 'score': 0.333, 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': 184.631, 'end': 184.771, 'score': 0.646, 'speaker': 'SPEAKER_02'}, {'word': ""can't..."", 'start': 184.791, 'end': 185.091, 'score': 0.523, 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': 187.812, 'end': 188.052, 'score': 0.687}, {'word': 'just', 'start': 190.854, 'end': 190.994, 'score': 0.81, 'speaker': 'SPEAKER_00'}, {'word': 'hit', 'start': 191.034, 'end': 191.194, 'score': 0.192, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 191.234, 'end': 191.314, 'score': 0.811, 'speaker': 'SPEAKER_00'}, {'word': 'throttle.', 'start': 191.354, 'end': 191.654, 'score': 0.417, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
898,191.694,192.355,That's tick over.,"[{'word': ""That's"", 'start': 191.694, 'end': 191.874, 'score': 0.295, 'speaker': 'SPEAKER_00'}, {'word': 'tick', 'start': 191.894, 'end': 192.135, 'score': 0.788, 'speaker': 'SPEAKER_00'}, {'word': 'over.', 'start': 192.195, 'end': 192.355, 'score': 0.854, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
899,192.395,193.575,"Look, my leg's not on it.","[{'word': 'Look,', 'start': 192.395, 'end': 192.575, 'score': 0.499, 'speaker': 'SPEAKER_00'}, {'word': 'my', 'start': 192.695, 'end': 192.835, 'score': 0.349, 'speaker': 'SPEAKER_00'}, {'word': ""leg's"", 'start': 192.855, 'end': 193.055, 'score': 0.613, 'speaker': 'SPEAKER_00'}, {'word': 'not', 'start': 193.115, 'end': 193.275, 'score': 0.902, 'speaker': 'SPEAKER_00'}, {'word': 'on', 'start': 193.355, 'end': 193.415, 'score': 0.965, 'speaker': 'SPEAKER_00'}, {'word': 'it.', 'start': 193.495, 'end': 193.575, 'score': 0.684, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
900,196.657,200.619,"Having blotched my throttle, we headed deeper into the Okavango.","[{'word': 'Having', 'start': 196.657, 'end': 197.017, 'score': 0.899, 'speaker': 'SPEAKER_00'}, {'word': 'blotched', 'start': 197.277, 'end': 197.698, 'score': 0.736, 'speaker': 'SPEAKER_00'}, {'word': 'my', 'start': 197.758, 'end': 197.898, 'score': 0.99, 'speaker': 'SPEAKER_00'}, {'word': 'throttle,', 'start': 197.938, 'end': 198.358, 'score': 0.698, 'speaker': 'SPEAKER_00'}, {'word': 'we', 'start': 198.418, 'end': 198.558, 'score': 0.99, 'speaker': 'SPEAKER_00'}, {'word': 'headed', 'start': 198.598, 'end': 198.878, 'score': 0.609, 'speaker': 'SPEAKER_00'}, {'word': 'deeper', 'start': 198.938, 'end': 199.359, 'score': 0.864, 'speaker': 'SPEAKER_00'}, {'word': 'into', 'start': 199.499, 'end': 199.679, 'score': 0.811, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 199.699, 'end': 199.779, 'score': 0.827, 'speaker': 'SPEAKER_00'}, {'word': 'Okavango.', 'start': 199.839, 'end': 200.619, 'score': 0.736, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
901,203.861,204.942,"Front, 12 o'clock.","[{'word': 'Front,', 'start': 203.861, 'end': 204.161, 'score': 0.543, 'speaker': 'SPEAKER_00'}, {'word': '12'}, {'word': ""o'clock."", 'start': 204.401, 'end': 204.942, 'score': 0.73, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
902,205.102,205.482,One o'clock.,"[{'word': 'One', 'start': 205.102, 'end': 205.202, 'score': 0.815, 'speaker': 'SPEAKER_00'}, {'word': ""o'clock."", 'start': 205.222, 'end': 205.482, 'score': 0.818, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
903,207.135,211.518, This is where wildlife cameramen come to make a name for themselves with David Attenborough.,"[{'word': 'This', 'start': 207.135, 'end': 207.295, 'score': 0.896, 'speaker': 'SPEAKER_00'}, {'word': 'is', 'start': 207.375, 'end': 207.435, 'score': 0.964, 'speaker': 'SPEAKER_00'}, {'word': 'where', 'start': 207.475, 'end': 207.795, 'score': 0.124, 'speaker': 'SPEAKER_00'}, {'word': 'wildlife', 'start': 207.835, 'end': 208.436, 'score': 0.877, 'speaker': 'SPEAKER_00'}, {'word': 'cameramen', 'start': 208.476, 'end': 208.956, 'score': 0.827, 'speaker': 'SPEAKER_00'}, {'word': 'come', 'start': 209.016, 'end': 209.196, 'score': 0.727, 'speaker': 'SPEAKER_00'}, {'word': 'to', 'start': 209.216, 'end': 209.276, 'score': 0.76, 'speaker': 'SPEAKER_00'}, {'word': 'make', 'start': 209.316, 'end': 209.476, 'score': 0.855, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 209.516, 'end': 209.556, 'score': 0.476, 'speaker': 'SPEAKER_00'}, {'word': 'name', 'start': 209.596, 'end': 209.777, 'score': 0.774, 'speaker': 'SPEAKER_00'}, {'word': 'for', 'start': 209.797, 'end': 209.897, 'score': 0.992, 'speaker': 'SPEAKER_00'}, {'word': 'themselves', 'start': 209.937, 'end': 210.437, 'score': 0.823, 'speaker': 'SPEAKER_00'}, {'word': 'with', 'start': 210.477, 'end': 210.597, 'score': 0.97, 'speaker': 'SPEAKER_00'}, {'word': 'David', 'start': 210.657, 'end': 210.877, 'score': 0.834, 'speaker': 'SPEAKER_00'}, {'word': 'Attenborough.', 'start': 210.957, 'end': 211.518, 'score': 0.563, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
904,211.978,215.741,"But unfortunately, our film crew are best, really, with cars.","[{'word': 'But', 'start': 211.978, 'end': 212.098, 'score': 0.909, 'speaker': 'SPEAKER_00'}, {'word': 'unfortunately,', 'start': 212.178, 'end': 212.919, 'score': 0.862, 'speaker': 'SPEAKER_00'}, {'word': 'our', 'start': 212.939, 'end': 213.219, 'score': 0.512, 'speaker': 'SPEAKER_00'}, {'word': 'film', 'start': 213.279, 'end': 213.539, 'score': 0.892, 'speaker': 'SPEAKER_00'}, {'word': 'crew', 'start': 213.599, 'end': 213.839, 'score': 0.381, 'speaker': 'SPEAKER_00'}, {'word': 'are', 'start': 213.859, 'end': 213.919, 'score': 0.294, 'speaker': 'SPEAKER_00'}, {'word': 'best,', 'start': 213.94, 'end': 214.18, 'score': 0.856, 'speaker': 'SPEAKER_00'}, {'word': 'really,', 'start': 214.24, 'end': 214.64, 'score': 0.64, 'speaker': 'SPEAKER_00'}, {'word': 'with', 'start': 214.94, 'end': 215.1, 'score': 0.882, 'speaker': 'SPEAKER_00'}, {'word': 'cars.', 'start': 215.22, 'end': 215.741, 'score': 0.889, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
905,215.761,217.342,A giraffe on the right.,"[{'word': 'A', 'start': 215.761, 'end': 216.381, 'score': 0.965, 'speaker': 'SPEAKER_00'}, {'word': 'giraffe', 'start': 216.401, 'end': 216.762, 'score': 0.463, 'speaker': 'SPEAKER_01'}, {'word': 'on', 'start': 216.842, 'end': 216.902, 'score': 0.292, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 216.942, 'end': 217.022, 'score': 0.821, 'speaker': 'SPEAKER_01'}, {'word': 'right.', 'start': 217.082, 'end': 217.342, 'score': 0.493, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
906,218.423,218.663,There.,"[{'word': 'There.', 'start': 218.423, 'end': 218.663, 'score': 0.8, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
907,218.683,219.463,The big thing.,"[{'word': 'The', 'start': 218.683, 'end': 218.743, 'score': 0.001, 'speaker': 'SPEAKER_01'}, {'word': 'big', 'start': 219.123, 'end': 219.303, 'score': 0.623, 'speaker': 'SPEAKER_00'}, {'word': 'thing.', 'start': 219.323, 'end': 219.463, 'score': 0.219, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
908,219.483,220.064,Little fluffy clouds.,"[{'word': 'Little', 'start': 219.483, 'end': 219.644, 'score': 0.225, 'speaker': 'SPEAKER_00'}, {'word': 'fluffy', 'start': 219.724, 'end': 219.904, 'score': 0.132, 'speaker': 'SPEAKER_00'}, {'word': 'clouds.', 'start': 219.924, 'end': 220.064, 'score': 0.079, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
909,223.026,225.528,We have a programme called The Back End of an Animal.,"[{'word': 'We', 'start': 223.026, 'end': 223.126, 'score': 0.958, 'speaker': 'SPEAKER_00'}, {'word': 'have', 'start': 223.146, 'end': 223.446, 'score': 0.598, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 223.466, 'end': 223.486, 'score': 0.09, 'speaker': 'SPEAKER_00'}, {'word': 'programme', 'start': 223.546, 'end': 223.947, 'score': 0.365, 'speaker': 'SPEAKER_00'}, {'word': 'called', 'start': 223.967, 'end': 224.207, 'score': 0.781, 'speaker': 'SPEAKER_00'}, {'word': 'The', 'start': 224.227, 'end': 224.327, 'score': 0.868, 'speaker': 'SPEAKER_00'}, {'word': 'Back', 'start': 224.407, 'end': 224.647, 'score': 0.933, 'speaker': 'SPEAKER_00'}, {'word': 'End', 'start': 224.707, 'end': 224.867, 'score': 0.748, 'speaker': 'SPEAKER_00'}, {'word': 'of', 'start': 224.907, 'end': 224.987, 'score': 0.796, 'speaker': 'SPEAKER_00'}, {'word': 'an', 'start': 225.027, 'end': 225.087, 'score': 0.74, 'speaker': 'SPEAKER_00'}, {'word': 'Animal.', 'start': 225.168, 'end': 225.528, 'score': 0.88, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
910,225.548,226.849,Meet the boys to hire.,"[{'word': 'Meet', 'start': 225.548, 'end': 225.928, 'score': 0.422, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 225.968, 'end': 226.088, 'score': 0.458, 'speaker': 'SPEAKER_00'}, {'word': 'boys', 'start': 226.108, 'end': 226.348, 'score': 0.612, 'speaker': 'SPEAKER_00'}, {'word': 'to', 'start': 226.408, 'end': 226.529, 'score': 0.655, 'speaker': 'SPEAKER_00'}, {'word': 'hire.', 'start': 226.609, 'end': 226.849, 'score': 0.554, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
911,227.689,229.27,This week on Too Late to Look.,"[{'word': 'This', 'start': 227.689, 'end': 227.89, 'score': 0.566, 'speaker': 'SPEAKER_00'}, {'word': 'week', 'start': 227.93, 'end': 228.11, 'score': 0.508, 'speaker': 'SPEAKER_00'}, {'word': 'on', 'start': 228.29, 'end': 228.43, 'score': 0.826, 'speaker': 'SPEAKER_00'}, {'word': 'Too', 'start': 228.49, 'end': 228.67, 'score': 0.624, 'speaker': 'SPEAKER_00'}, {'word': 'Late', 'start': 228.69, 'end': 228.89, 'score': 0.504, 'speaker': 'SPEAKER_00'}, {'word': 'to', 'start': 228.93, 'end': 229.05, 'score': 0.672, 'speaker': 'SPEAKER_00'}, {'word': 'Look.', 'start': 229.09, 'end': 229.27, 'score': 0.712, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
912,229.911,232.473,A moon on the left with animals with a baby on its back.,"[{'word': 'A', 'start': 229.911, 'end': 230.051, 'score': 0.562, 'speaker': 'SPEAKER_02'}, {'word': 'moon', 'start': 230.091, 'end': 230.251, 'score': 0.236, 'speaker': 'SPEAKER_02'}, {'word': 'on', 'start': 230.271, 'end': 230.351, 'score': 0.462, 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': 230.411, 'end': 230.531, 'score': 0.796, 'speaker': 'SPEAKER_02'}, {'word': 'left', 'start': 230.571, 'end': 230.792, 'score': 0.801, 'speaker': 'SPEAKER_02'}, {'word': 'with', 'start': 230.812, 'end': 230.952, 'score': 0.77, 'speaker': 'SPEAKER_02'}, {'word': 'animals', 'start': 231.012, 'end': 231.432, 'score': 0.883, 'speaker': 'SPEAKER_02'}, {'word': 'with', 'start': 231.452, 'end': 231.592, 'score': 0.773, 'speaker': 'SPEAKER_02'}, {'word': 'a', 'start': 231.612, 'end': 231.652, 'score': 0.386, 'speaker': 'SPEAKER_02'}, {'word': 'baby', 'start': 231.692, 'end': 231.912, 'score': 0.744, 'speaker': 'SPEAKER_02'}, {'word': 'on', 'start': 231.992, 'end': 232.072, 'score': 0.718, 'speaker': 'SPEAKER_02'}, {'word': 'its', 'start': 232.093, 'end': 232.173, 'score': 0.291, 'speaker': 'SPEAKER_02'}, {'word': 'back.', 'start': 232.253, 'end': 232.473, 'score': 0.476, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
913,233.325,238.767," To give our crew a chance, we stopped and discovered that we weren't much good at animals either.","[{'word': 'To', 'start': 233.325, 'end': 233.445, 'score': 0.831, 'speaker': 'SPEAKER_00'}, {'word': 'give', 'start': 233.485, 'end': 233.725, 'score': 0.811, 'speaker': 'SPEAKER_00'}, {'word': 'our', 'start': 233.825, 'end': 233.925, 'score': 0.831, 'speaker': 'SPEAKER_00'}, {'word': 'crew', 'start': 233.985, 'end': 234.205, 'score': 0.817, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 234.245, 'end': 234.265, 'score': 0.991, 'speaker': 'SPEAKER_00'}, {'word': 'chance,', 'start': 234.345, 'end': 234.786, 'score': 0.833, 'speaker': 'SPEAKER_00'}, {'word': 'we', 'start': 234.866, 'end': 235.006, 'score': 0.938, 'speaker': 'SPEAKER_00'}, {'word': 'stopped', 'start': 235.046, 'end': 235.446, 'score': 0.932, 'speaker': 'SPEAKER_00'}, {'word': 'and', 'start': 236.046, 'end': 236.146, 'score': 0.831, 'speaker': 'SPEAKER_00'}, {'word': 'discovered', 'start': 236.186, 'end': 236.626, 'score': 0.805, 'speaker': 'SPEAKER_00'}, {'word': 'that', 'start': 236.646, 'end': 236.786, 'score': 0.809, 'speaker': 'SPEAKER_00'}, {'word': 'we', 'start': 236.867, 'end': 237.047, 'score': 0.782, 'speaker': 'SPEAKER_00'}, {'word': ""weren't"", 'start': 237.067, 'end': 237.327, 'score': 0.747, 'speaker': 'SPEAKER_00'}, {'word': 'much', 'start': 237.387, 'end': 237.567, 'score': 0.889, 'speaker': 'SPEAKER_00'}, {'word': 'good', 'start': 237.627, 'end': 237.767, 'score': 0.985, 'speaker': 'SPEAKER_00'}, {'word': 'at', 'start': 237.787, 'end': 237.867, 'score': 0.73, 'speaker': 'SPEAKER_00'}, {'word': 'animals', 'start': 237.907, 'end': 238.267, 'score': 0.778, 'speaker': 'SPEAKER_00'}, {'word': 'either.', 'start': 238.487, 'end': 238.767, 'score': 0.755, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
914,240.208,240.828,"Wow, look!","[{'word': 'Wow,', 'start': 240.208, 'end': 240.508, 'score': 0.496, 'speaker': 'SPEAKER_00'}, {'word': 'look!', 'start': 240.548, 'end': 240.828, 'score': 0.762, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
915,241.188,241.428,Look!,"[{'word': 'Look!', 'start': 241.188, 'end': 241.428, 'score': 0.862, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
916,241.969,243.069,A hippo's head.,"[{'word': 'A', 'start': 241.969, 'end': 242.329, 'score': 0.871, 'speaker': 'SPEAKER_00'}, {'word': ""hippo's"", 'start': 242.369, 'end': 242.729, 'score': 0.565, 'speaker': 'SPEAKER_00'}, {'word': 'head.', 'start': 242.749, 'end': 243.069, 'score': 0.885, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
917,243.089,243.829,"Oh, it is!","[{'word': 'Oh,', 'start': 243.089, 'end': 243.549, 'score': 0.78, 'speaker': 'SPEAKER_01'}, {'word': 'it', 'start': 243.569, 'end': 243.609, 'score': 0.082, 'speaker': 'SPEAKER_01'}, {'word': 'is!', 'start': 243.709, 'end': 243.829, 'score': 0.944, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
918,243.849,245.43,"Well, it's probably a whole hippo.","[{'word': 'Well,', 'start': 243.849, 'end': 244.45, 'score': 0.243, 'speaker': 'SPEAKER_01'}, {'word': ""it's"", 'start': 244.47, 'end': 244.59, 'score': 0.329, 'speaker': 'SPEAKER_01'}, {'word': 'probably', 'start': 244.61, 'end': 244.81, 'score': 0.831, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 244.85, 'end': 244.89, 'score': 0.532, 'speaker': 'SPEAKER_01'}, {'word': 'whole', 'start': 244.93, 'end': 245.13, 'score': 0.883, 'speaker': 'SPEAKER_01'}, {'word': 'hippo.', 'start': 245.17, 'end': 245.43, 'score': 0.778, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
919,245.45,246.951,It's just the rest of him is under the water.,"[{'word': ""It's"", 'start': 245.45, 'end': 245.53, 'score': 0.008, 'speaker': 'SPEAKER_01'}, {'word': 'just', 'start': 245.55, 'end': 245.71, 'score': 0.78, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 245.73, 'end': 245.79, 'score': 0.997, 'speaker': 'SPEAKER_01'}, {'word': 'rest', 'start': 245.83, 'end': 245.95, 'score': 0.932, 'speaker': 'SPEAKER_01'}, {'word': 'of', 'start': 245.99, 'end': 246.03, 'score': 0.957, 'speaker': 'SPEAKER_01'}, {'word': 'him', 'start': 246.09, 'end': 246.15, 'score': 0.66, 'speaker': 'SPEAKER_01'}, {'word': 'is', 'start': 246.19, 'end': 246.27, 'score': 0.554, 'speaker': 'SPEAKER_01'}, {'word': 'under', 'start': 246.31, 'end': 246.451, 'score': 0.996, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 246.491, 'end': 246.551, 'score': 0.99, 'speaker': 'SPEAKER_01'}, {'word': 'water.', 'start': 246.591, 'end': 246.951, 'score': 0.865, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
